0.10396965593099594,1
0.1274472177028656,1
0.047811370342969894,1
0.02732764557003975,1
0.03867334872484207,1
0.06362760812044144,1
0.051366738975048065,1
0.059796541929244995,1
0.06137509644031525,1
0.06827617436647415,1
0.044015754014253616,1
0.038943640887737274,1
0.06070671230554581,1
0.04865093529224396,1
0.08062265813350677,1
0.033635254949331284,1
0.020523186773061752,1
0.029238034039735794,1
0.022235486656427383,1
0.03805917128920555,1
0.09656218439340591,1
0.053970471024513245,1
0.014509519562125206,1
0.041387930512428284,1
0.08689010143280029,1
0.10075695067644119,1
0.052220478653907776,1
0.03784802556037903,1
0.040476519614458084,1
0.057152047753334045,1
0.0973183661699295,1
0.05161092430353165,1
0.04878748208284378,1
0.028996801003813744,1
0.07232947647571564,1
0.10257582366466522,1
0.03189856931567192,1
0.043346695601940155,1
0.039275530725717545,1
0.06878497451543808,1
0.06448996812105179,1
0.02897881343960762,1
0.020590193569660187,1
0.0736442506313324,1
0.06233084946870804,1
0.14876654744148254,1
0.060186631977558136,1
0.09430209547281265,1
0.04790031909942627,1
0.06523536890745163,1
0.07498446106910706,1
0.07355200499296188,1
0.06162159889936447,1
0.07117593288421631,1
0.061731331050395966,1
0.06361552327871323,1
0.06376589834690094,1
0.06013959273695946,1
0.07180807739496231,1
0.08213647454977036,1
0.01945466920733452,1
0.06485527008771896,1
0.05234256014227867,1
0.08206173032522202,1
0.08667895197868347,1
0.09105513244867325,1
0.047715649008750916,1
0.08884578198194504,1
0.08150938153266907,1
0.06257379055023193,1
0.01772117242217064,1
0.0691768005490303,1
0.03617465868592262,1
0.0854918360710144,1
0.060499608516693115,1
0.0615801177918911,1
0.031699396669864655,1
0.07070405036211014,1
0.022008612751960754,1
0.06335869431495667,1
0.05430212616920471,1
0.08949481695890427,1
0.06108653545379639,1
0.05947975814342499,1
0.057280268520116806,1
0.05699542909860611,1
0.07907997071743011,1
0.0539189837872982,1
0.06651382893323898,1
0.05108340457081795,1
0.0526854544878006,1
0.06085755303502083,1
0.04087218642234802,1
0.04517946019768715,1
0.029438501223921776,1
0.033193379640579224,1
0.0382060781121254,1
0.043912291526794434,1
0.08015641570091248,1
0.058007944375276566,1
0.03075629100203514,1
0.050220340490341187,1
0.0401282012462616,1
0.060982346534729004,1
0.01872609555721283,1
0.06961041688919067,1
0.07278674095869064,1
0.04606911167502403,1
0.057575009763240814,1
0.08384543657302856,1
0.0567055344581604,1
0.028284121304750443,1
0.048570841550827026,1
0.05845179408788681,1
0.09252740442752838,1
0.04698285460472107,1
0.024133911356329918,1
0.03381289541721344,1
0.06787784397602081,1
0.07083459198474884,1
0.04508436098694801,1
0.047599419951438904,1
0.08641653507947922,1
0.06303057074546814,1
0.058683376759290695,1
0.057568639516830444,1
0.047275327146053314,1
0.022708091884851456,1
0.05114080756902695,1
0.03415709361433983,1
0.10469022393226624,1
0.054370760917663574,1
0.06985925137996674,1
0.04104044288396835,1
0.06324392557144165,1
0.05554385483264923,1
0.05631760507822037,1
0.04261744022369385,1
0.10922195762395859,1
0.025399785488843918,1
0.059453658759593964,1
0.06526713073253632,1
0.04374648630619049,1
0.0332961305975914,1
0.04241697117686272,1
0.030604952946305275,1
0.04097322002053261,1
0.041674789041280746,1
0.07083038985729218,1
0.08772651851177216,1
0.06840915977954865,1
0.04721561074256897,1
0.023292120546102524,1
0.043222859501838684,1
0.07519899308681488,1
0.08729543536901474,1
0.05788637697696686,1
0.06373497098684311,1
0.057589538395404816,1
0.03120715543627739,1
0.07771867513656616,1
0.039366479963064194,1
0.04066411405801773,1
0.04580991715192795,1
0.06093909591436386,1
0.042520735412836075,1
0.04435739666223526,1
0.059185296297073364,1
0.06474833935499191,1
0.08347438275814056,1
0.011785430833697319,1
0.03128206357359886,1
0.06790941953659058,1
0.014163129031658173,1
0.03377019613981247,1
0.08118841797113419,1
0.0394381619989872,1
0.025049829855561256,1
0.08711590617895126,1
0.04549478739500046,1
0.06719148904085159,1
0.01404515840113163,1
0.05923914536833763,1
0.05620431900024414,1
0.06855357438325882,1
